Station N.,Date,Time,Magnet ID,B (mT),Zero (mT),Numero de Caja,B Absoluto (mT),Medicion Numero
1,2025-01-15,16:30:05,765,9.46,6.08,B3,,
1,2025-01-15,16:30:46,766,9.5,6.08,B3,,
1,2025-01-15,16:31:11,767,9.5,6.08,B3,,
1,2025-01-15,16:31:54,768,9.5,6.08,B3,,
1,2025-01-15,16:32:17,769,9.5,6.08,B3,,
1,2025-01-15,16:32:40,770,9.46,6.08,B3,,
1,2025-01-15,16:33:33,771,9.5,6.08,B3,,
1,2025-01-15,16:33:47,772,9.6,6.08,B3,,
1,2025-01-15,16:34:06,773,9.52,6.08,B3,,
1,2025-01-15,16:34:26,774,9.52,6.08,B3,,
1,2025-01-15,16:35:01,775,9.46,6.08,B3,,
1,2025-01-15,16:35:25,776,9.48,6.08,B3,,
1,2025-01-15,16:35:59,777,9.48,6.08,B3,,
1,2025-01-15,16:36:30,778,9.52,6.08,B3,,
1,2025-01-15,16:36:57,779,9.48,6.08,B3,,
1,2025-01-15,16:37:36,780,9.54,6.08,B3,,
1,2025-01-15,16:39:21,781,9.56,6.08,B4,,
1,2025-01-15,16:39:32,782,9.44,6.08,B4,,
1,2025-01-15,16:40:01,783,9.58,6.08,B4,,
1,2025-01-15,16:40:22,784,9.44,6.08,B4,,
1,2025-01-15,16:40:57,785,9.36,6.08,B4,,
1,2025-01-15,16:41:47,786,9.56,6.08,B4,,
1,2025-01-15,16:42:13,787,9.52,6.08,B4,,
1,2025-01-15,16:42:44,788,9.58,6.08,B4,,
1,2025-01-15,16:43:17,789,9.46,6.08,B4,,
1,2025-01-15,16:43:42,790,9.48,6.08,B4,,
1,2025-01-15,16:45:08,791,9.54,6.08,B4,,
1,2025-01-15,16:45:22,792,9.52,6.08,B4,,
1,2025-01-15,16:45:59,793,9.54,6.08,B4,,
1,2025-01-15,16:46:19,794,9.48,6.08,B4,,
1,2025-01-15,16:46:47,795,9.54,6.08,B4,,
1,2025-01-15,16:47:11,796,9.42,6.08,B4,,
1,2025-01-15,16:47:36,797,9.52,6.08,B4,,
1,2025-01-15,16:48:10,798,9.58,6.08,B4,,
1,2025-01-15,16:48:46,799,9.54,6.08,B4,,
1,2025-01-15,16:49:11,800,9.62,6.08,B4,,
1,2025-01-15,16:50:38,801,9.48,6.08,B4,,
1,2025-01-15,16:50:53,802,9.52,6.08,B4,,
1,2025-01-15,16:51:17,803,9.48,6.08,B4,,
1,2025-01-15,16:51:51,804,9.48,6.08,B4,,
1,2025-01-15,16:52:39,805,9.48,6.08,B4,,
1,2025-01-15,16:52:59,806,9.5,6.08,B4,,
1,2025-01-15,16:53:25,807,9.54,6.08,B4,,
1,2025-01-15,16:53:49,808,9.64,6.08,B4,,
1,2025-01-15,16:54:20,809,9.54,6.08,B4,,
1,2025-01-15,16:54:42,810,9.46,6.08,B4,,
1,2025-01-15,16:56:30,811,9.56,6.08,B5,,
1,2025-01-15,16:57:00,812,9.56,6.08,B5,,
1,2025-01-15,16:57:18,813,9.54,6.08,B5,,
1,2025-01-15,16:57:41,814,9.52,6.08,B5,,
1,2025-01-15,16:58:44,815,9.58,6.08,B5,,
1,2025-01-15,16:59:42,816,9.52,6.08,B5,,
1,2025-01-15,17:00:17,817,9.52,6.08,B5,,
1,2025-01-15,17:00:44,818,9.5,6.08,B5,,
1,2025-01-15,17:01:21,819,9.64,6.08,B5,,
1,2025-01-15,17:01:44,820,9.46,6.08,B5,,
1,2025-01-15,17:02:43,821,9.56,6.08,B5,,
1,2025-01-15,17:02:56,822,9.62,6.08,B5,,
1,2025-01-15,17:03:18,823,9.5,6.08,B5,,
1,2025-01-15,17:03:36,824,9.58,6.08,B5,,
1,2025-01-15,17:04:01,825,9.56,6.08,B5,,
1,2025-01-15,17:04:28,826,9.44,6.08,B5,,
1,2025-01-15,17:05:03,827,9.46,6.08,B5,,
1,2025-01-15,17:05:37,828,9.6,6.08,B5,,
1,2025-01-15,17:05:58,829,9.48,6.08,B5,,
1,2025-01-15,17:06:20,830,9.48,6.08,B5,,
1,2025-01-15,17:07:49,831,9.56,6.08,B5,,
1,2025-01-15,17:07:59,832,9.46,6.08,B5,,
1,2025-01-15,17:08:38,833,9.52,6.08,B5,,
1,2025-01-15,17:08:58,834,9.44,6.08,B5,,
1,2025-01-15,17:09:22,835,9.58,6.08,B5,,
1,2025-01-15,17:10:02,836,9.62,6.08,B5,,
1,2025-01-15,17:10:32,837,9.56,6.08,B5,,
1,2025-01-15,17:10:56,838,9.54,6.08,B5,,
1,2025-01-15,17:11:19,839,9.52,6.08,B5,,
1,2025-01-15,17:11:39,840,9.48,6.08,B5,,
1,2025-01-16,11:02:15,841,9.5,6.12,A1,,
1,2025-01-16,11:02:41,842,9.6,6.12,A1,,
1,2025-01-16,11:03:34,843,9.58,6.12,A1,,
1,2025-01-16,11:04:03,844,9.6,6.12,A1,,
1,2025-01-16,11:04:24,845,9.62,6.12,A1,,
1,2025-01-16,11:04:45,846,9.44,6.12,A1,,
1,2025-01-16,11:05:19,847,9.62,6.12,A1,,
1,2025-01-16,11:05:49,848,9.56,6.12,A1,,
1,2025-01-16,11:06:24,849,9.66,6.12,A1,,
1,2025-01-16,11:06:46,850,9.46,6.12,A1,,
1,2025-01-16,11:08:05,851,9.54,6.12,A1,,
1,2025-01-16,11:08:20,852,9.54,6.12,A1,,
1,2025-01-16,11:09:05,853,9.66,6.12,A1,,
1,2025-01-16,11:09:22,854,9.6,6.12,A1,,
1,2025-01-16,11:09:51,855,9.6,6.12,A1,,
1,2025-01-16,11:10:22,856,9.6,6.12,A1,,
1,2025-01-16,11:10:46,857,9.62,6.12,A1,,
1,2025-01-16,11:11:09,858,9.58,6.12,A1,,
1,2025-01-16,11:11:40,859,9.52,6.12,A1,,
1,2025-01-16,11:12:01,860,9.54,6.12,A1,,
1,2025-01-16,11:13:11,861,9.64,6.12,A1,,
1,2025-01-16,11:13:23,862,9.58,6.12,A1,,
1,2025-01-16,11:13:45,863,9.62,6.12,A1,,
1,2025-01-16,11:14:13,864,9.62,6.12,A1,,
1,2025-01-16,11:14:40,865,9.74,6.12,A1,,
1,2025-01-16,11:15:21,866,9.54,6.12,A1,,
1,2025-01-16,11:15:49,867,9.6,6.12,A1,,
1,2025-01-16,11:16:09,868,9.6,6.12,A1,,
1,2025-01-16,11:16:32,869,9.52,6.12,A1,,
1,2025-01-16,11:16:52,870,9.48,6.12,A1,,
1,2025-01-16,11:17:48,871,9.62,6.12,A1,,
1,2025-01-16,11:18:03,872,9.52,6.12,A1,,
1,2025-01-16,11:18:25,873,9.62,6.12,A1,,
1,2025-01-16,11:18:49,874,9.64,6.12,A1,,
1,2025-01-16,11:19:11,875,9.6,6.12,A1,,
1,2025-01-16,11:19:45,876,9.62,6.12,A1,,
1,2025-01-16,11:20:19,877,9.5,6.12,A1,,
1,2025-01-16,11:20:44,878,9.56,6.12,A1,,
1,2025-01-16,11:21:23,879,9.58,6.12,A1,,
1,2025-01-16,11:21:48,880,9.4,6.12,A1,,
1,2025-01-16,11:22:48,881,9.48,6.12,A2,,
1,2025-01-16,11:23:00,882,9.6,6.12,A2,,
1,2025-01-16,11:23:25,883,9.68,6.12,A2,,
1,2025-01-16,11:23:49,884,9.54,6.12,A2,,
1,2025-01-16,11:24:12,885,9.5,6.12,A2,,
1,2025-01-16,11:24:40,886,9.46,6.12,A2,,
1,2025-01-16,11:25:07,887,9.54,6.12,A2,,
1,2025-01-16,11:25:34,888,9.58,6.12,A2,,
1,2025-01-16,11:26:07,889,9.54,6.12,A2,,
1,2025-01-16,11:26:30,890,9.54,6.12,A2,,
1,2025-01-16,11:27:24,891,9.62,6.12,A2,,
1,2025-01-16,11:27:37,892,9.58,6.12,A2,,
1,2025-01-16,11:27:57,893,9.58,6.12,A2,,
1,2025-01-16,11:28:27,894,9.58,6.12,A2,,
1,2025-01-16,11:29:01,895,9.48,6.12,A2,,
1,2025-01-16,11:29:42,896,9.6,6.12,A2,,
1,2025-01-16,11:30:06,897,9.66,6.12,A2,,
1,2025-01-16,11:30:34,898,9.52,6.12,A2,,
1,2025-01-16,11:31:06,899,9.66,6.12,A2,,
1,2025-01-16,11:31:28,900,9.5,6.12,A2,,
1,2025-01-16,11:33:11,901,9.6,6.12,A2,,
1,2025-01-16,11:33:21,902,9.64,6.12,A2,,
1,2025-01-16,11:34:40,903,9.5,6.12,A2,,
1,2025-01-16,11:35:19,904,9.5,6.12,A2,,
1,2025-01-16,11:35:43,905,9.62,6.12,A2,,
1,2025-01-16,11:36:05,906,9.5,6.12,A2,,
1,2025-01-16,11:36:36,907,9.58,6.12,A2,,
1,2025-01-16,11:37:03,908,9.48,6.12,A2,,
1,2025-01-16,11:37:41,909,9.56,6.12,A2,,
1,2025-01-16,11:38:01,910,9.42,6.12,A2,,
1,2025-01-16,11:39:16,911,9.56,6.12,A2,,
1,2025-01-16,11:39:39,912,9.5,6.12,A2,,
1,2025-01-16,11:40:23,913,9.58,6.12,A2,,
1,2025-01-16,11:40:46,914,9.52,6.12,A2,,
1,2025-01-16,11:41:20,915,9.52,6.12,A2,,
1,2025-01-16,11:41:50,916,9.56,6.12,A2,,
1,2025-01-16,11:42:29,917,9.52,6.12,A2,,
1,2025-01-16,11:43:30,918,9.48,6.12,A2,,
1,2025-01-16,11:43:54,919,9.6,6.12,A2,,
1,2025-01-16,11:44:12,920,9.6,6.12,A2,,
1,2025-01-16,11:45:24,921,9.38,6.12,A3,,
1,2025-01-16,11:45:38,922,9.58,6.12,A3,,
1,2025-01-16,11:46:01,923,9.5,6.12,A3,,
1,2025-01-16,11:46:34,924,9.56,6.12,A3,,
1,2025-01-16,11:47:04,925,9.52,6.12,A3,,
1,2025-01-16,11:47:27,926,9.54,6.12,A3,,
1,2025-01-16,11:48:08,927,9.66,6.12,A3,,
1,2025-01-16,11:48:44,928,9.62,6.12,A3,,
1,2025-01-16,11:49:25,929,9.56,6.12,A3,,
1,2025-01-16,11:49:56,930,9.54,6.12,A3,,
1,2025-01-16,11:54:24,931,9.5,6.12,A3,,
1,2025-01-16,11:54:37,932,9.5,6.12,A3,,
1,2025-01-16,11:55:14,933,9.6,6.12,A3,,
1,2025-01-16,11:55:38,934,9.52,6.12,A3,,
1,2025-01-16,11:56:14,935,9.44,6.12,A3,,
1,2025-01-16,11:56:45,936,9.58,6.12,A3,,
1,2025-01-16,11:57:03,937,9.6,6.12,A3,,
1,2025-01-16,11:57:27,938,9.48,6.12,A3,,
1,2025-01-16,11:58:14,939,9.62,6.12,A3,,
1,2025-01-16,11:58:37,940,9.52,6.12,A3,,
1,2025-01-16,12:01:24,941,9.58,6.12,A3,,
1,2025-01-16,12:01:38,942,9.48,6.12,A3,,
1,2025-01-16,12:02:05,943,9.58,6.12,A3,,
1,2025-01-16,12:02:48,944,9.6,6.12,A3,,
1,2025-01-16,12:03:30,945,9.6,6.12,A3,,
1,2025-01-16,12:04:02,946,9.58,6.12,A3,,
1,2025-01-16,12:04:37,947,9.48,6.12,A3,,
1,2025-01-16,12:05:19,948,9.42,6.12,A3,,
1,2025-01-16,12:05:52,949,9.58,6.12,A3,,
1,2025-01-16,12:06:24,950,9.54,6.12,A3,,
1,2025-01-16,12:07:36,951,9.48,6.12,A3,,
1,2025-01-16,12:07:52,952,9.62,6.12,A3,,
1,2025-01-16,12:08:13,953,9.54,6.12,A3,,
1,2025-01-16,12:08:42,954,9.5,6.12,A3,,
1,2025-01-16,12:09:11,955,9.52,6.12,A3,,
1,2025-01-16,12:09:36,956,9.46,6.12,A3,,
1,2025-01-16,12:10:55,957,9.54,6.12,A3,,
1,2025-01-16,12:11:27,958,9.46,6.12,A3,,
1,2025-01-16,12:12:19,959,9.5,6.12,A3,,
1,2025-01-16,12:12:45,960,9.58,6.12,A3,,
1,2025-01-16,12:14:18,961,9.52,6.12,A4,,
1,2025-01-16,12:14:32,962,9.52,6.12,A4,,
1,2025-01-16,12:15:08,963,9.54,6.12,A4,,
1,2025-01-16,12:15:51,964,9.58,6.12,A4,,
1,2025-01-16,12:16:30,965,9.5,6.12,A4,,
1,2025-01-16,12:17:05,966,9.5,6.12,A4,,
1,2025-01-16,12:17:30,967,9.48,6.12,A4,,
1,2025-01-16,12:18:19,968,9.56,6.12,A4,,
1,2025-01-16,12:18:49,969,9.5,6.12,A4,,
1,2025-01-16,12:19:22,970,9.52,6.12,A4,,
1,2025-01-16,12:20:52,971,9.5,6.12,A4,,
1,2025-01-16,12:21:04,972,9.52,6.12,A4,,
1,2025-01-16,12:21:24,973,9.64,6.12,A4,,
1,2025-01-16,12:22:10,974,9.56,6.12,A4,,
1,2025-01-16,12:22:52,975,9.62,6.12,A4,,
1,2025-01-16,12:23:22,976,9.56,6.12,A4,,
1,2025-01-16,12:23:48,977,9.42,6.12,A4,,
1,2025-01-16,12:24:19,978,9.56,6.12,A4,,
1,2025-01-16,12:25:00,979,9.56,6.12,A4,,
1,2025-01-16,12:25:22,980,9.54,6.12,A4,,
1,2025-01-16,12:27:17,981,9.48,6.12,A4,,
1,2025-01-16,12:27:30,982,9.42,6.12,A4,,
1,2025-01-16,12:28:08,983,9.58,6.12,A4,,
1,2025-01-16,12:28:37,984,9.56,6.12,A4,,
1,2025-01-16,12:29:06,985,9.5,6.12,A4,,
1,2025-01-16,12:30:12,986,9.6,6.12,A4,,
1,2025-01-16,12:30:45,987,9.56,6.12,A4,,
1,2025-01-16,12:31:37,988,9.58,6.12,A4,,
1,2025-01-16,12:32:14,989,9.6,6.12,A4,,
1,2025-01-16,12:32:51,990,9.42,6.12,A4,,
1,2025-01-16,12:34:30,991,9.54,6.12,A4,,
1,2025-01-16,12:34:47,992,9.52,6.12,A4,,
1,2025-01-16,12:35:17,993,9.52,6.12,A4,,
1,2025-01-16,12:35:46,994,9.64,6.12,A4,,
1,2025-01-16,12:36:27,995,9.68,6.12,A4,,
1,2025-01-16,12:36:59,996,9.62,6.12,A4,,
1,2025-01-16,12:37:40,997,9.52,6.12,A4,,
1,2025-01-16,12:38:11,998,9.42,6.12,A4,,
1,2025-01-16,12:40:20,999,9.56,6.12,A4,,
1,2025-01-16,12:41:10,1000,9.48,6.12,A4,,
1,2025-01-16,12:42:43,1001,9.54,6.12,A5,,
1,2025-01-16,12:42:59,1002,9.52,6.12,A5,,
1,2025-01-16,12:43:36,1003,9.54,6.12,A5,,
1,2025-01-16,12:44:34,1004,9.48,6.12,A5,,
1,2025-01-16,12:45:11,1005,9.56,6.12,A5,,
1,2025-01-16,12:45:46,1006,9.54,6.12,A5,,
1,2025-01-16,12:46:27,1007,9.44,6.12,A5,,
1,2025-01-16,12:47:02,1008,9.44,6.12,A5,,
1,2025-01-16,12:47:28,1009,9.56,6.12,A5,,
1,2025-01-16,12:48:10,1010,9.52,6.12,A5,,
1,2025-01-16,12:54:12,1011,9.46,6.12,A5,,
1,2025-01-16,12:54:29,1012,9.58,6.12,A5,,
1,2025-01-16,12:55:03,1013,9.54,6.12,A5,,
1,2025-01-16,12:55:37,1014,9.64,6.12,A5,,
1,2025-01-16,12:56:29,1015,9.54,6.12,A5,,
1,2025-01-16,12:57:37,1016,9.54,6.12,A5,,
1,2025-01-16,12:58:19,1017,9.56,6.12,A5,,
1,2025-01-16,12:58:42,1018,9.48,6.12,A5,,
1,2025-01-16,12:59:06,1019,9.56,6.12,A5,,
1,2025-01-16,14:36:50,1020,9.5,6.1,A5,,
1,2025-01-16,14:37:22,1021,9.42,6.1,A5,,
1,2025-01-16,14:37:33,1022,9.54,6.1,A5,,
1,2025-01-16,14:38:00,1023,9.4,6.1,A5,,
1,2025-01-16,14:38:34,1024,9.6,6.1,A5,,
1,2025-01-16,14:39:55,1025,9.58,6.1,A5,,
1,2025-01-16,14:40:41,1026,9.48,6.1,A5,,
1,2025-01-16,14:41:03,1027,9.5,6.1,A5,,
1,2025-01-16,14:41:27,1028,9.52,6.1,A5,,
1,2025-01-16,14:41:59,1029,9.5,6.1,A5,,
1,2025-01-16,14:42:21,1030,9.46,6.1,A5,,
1,2025-01-16,14:44:17,1031,9.46,6.1,A5,,
1,2025-01-16,14:44:37,1032,9.54,6.1,A5,,
1,2025-01-16,14:45:05,1033,9.54,6.1,A5,,
1,2025-01-16,14:45:26,1034,9.68,6.1,A5,,
1,2025-01-16,14:45:48,1035,9.5,6.1,A5,,
1,2025-01-16,14:46:21,1036,9.48,6.1,A5,,
1,2025-01-16,14:47:09,1037,9.6,6.1,A5,,
1,2025-01-16,14:47:33,1038,9.56,6.1,A5,,
1,2025-01-16,14:47:59,1039,9.52,6.1,A5,,
1,2025-01-16,14:48:40,1040,9.52,6.1,A5,,
1,2025-01-16,14:49:40,1041,9.5,6.1,A6,,
1,2025-01-16,14:50:03,1042,9.44,6.1,A6,,
1,2025-01-16,14:50:21,1043,9.54,6.1,A6,,
1,2025-01-16,14:50:56,1044,9.52,6.1,A6,,
1,2025-01-16,14:51:21,1045,9.48,6.1,A6,,
1,2025-01-16,14:51:59,1046,9.54,6.1,A6,,
1,2025-01-16,14:52:26,1047,9.54,6.1,A6,,
1,2025-01-16,14:52:50,1048,9.5,6.1,A6,,
1,2025-01-16,14:53:12,1049,9.5,6.1,A6,,
1,2025-01-16,14:53:39,1050,9.46,6.1,A6,,
1,2025-01-16,14:55:32,1051,9.42,6.1,A6,,
1,2025-01-16,14:55:44,1052,9.46,6.1,A6,,
1,2025-01-16,14:56:05,1053,9.46,6.1,A6,,
1,2025-01-16,14:56:29,1054,9.5,6.1,A6,,
1,2025-01-16,14:56:54,1055,9.48,6.1,A6,,
1,2025-01-16,14:57:22,1056,9.54,6.1,A6,,
1,2025-01-16,14:57:55,1057,9.56,6.1,A6,,
1,2025-01-16,14:58:21,1058,9.42,6.1,A6,,
1,2025-01-16,14:58:49,1059,9.46,6.1,A6,,
1,2025-01-16,14:59:16,1060,9.42,6.1,A6,,
1,2025-01-16,15:00:57,1061,9.4,6.1,A6,,
1,2025-01-16,15:01:21,1062,9.48,6.1,A6,,
1,2025-01-16,15:01:49,1063,9.58,6.1,A6,,
1,2025-01-16,15:02:14,1064,9.44,6.1,A6,,
1,2025-01-16,15:02:39,1065,9.52,6.1,A6,,
1,2025-01-16,15:03:45,1066,9.42,6.1,A6,,
1,2025-01-16,15:04:08,1067,9.54,6.1,A6,,
1,2025-01-16,15:04:33,1068,9.5,6.1,A6,,
1,2025-01-16,15:05:22,1069,9.52,6.1,A6,,
1,2025-01-16,15:06:12,1070,9.5,6.1,A6,,
1,2025-01-16,15:07:15,1071,9.36,6.1,A6,,
1,2025-01-16,15:07:44,1072,9.4,6.1,A6,,
1,2025-01-16,15:08:42,1073,9.5,6.1,A6,,
1,2025-01-16,15:09:05,1074,9.5,6.1,A6,,
1,2025-01-16,15:09:48,1075,9.54,6.1,A6,,
1,2025-01-16,15:10:16,1076,9.52,6.1,A6,,
1,2025-01-16,15:10:45,1077,9.46,6.1,A6,,
1,2025-01-16,15:11:11,1078,9.44,6.1,A6,,
1,2025-01-16,15:11:34,1079,9.48,6.1,A6,,
1,2025-01-16,15:11:57,1080,9.54,6.1,A6,,
1,2025-01-16,15:13:10,1081,9.56,6.1,A7,,
1,2025-01-16,15:13:25,1082,9.46,6.1,A7,,
1,2025-01-16,15:14:26,1083,9.44,6.1,A7,,
1,2025-01-16,15:14:45,1084,9.44,6.1,A7,,
1,2025-01-16,15:15:05,1085,9.46,6.1,A7,,
1,2025-01-16,15:15:26,1086,9.6,6.1,A7,,
1,2025-01-16,15:15:47,1087,9.46,6.1,A7,,
1,2025-01-16,15:16:13,1088,9.42,6.1,A7,,
1,2025-01-16,15:16:33,1089,9.46,6.1,A7,,
1,2025-01-16,15:16:57,1090,9.46,6.1,A7,,
1,2025-01-16,15:17:58,1091,9.46,6.1,A7,,
1,2025-01-16,15:18:12,1092,9.58,6.1,A7,,
1,2025-01-16,15:18:59,1093,9.58,6.1,A7,,
1,2025-01-16,15:19:26,1094,9.46,6.1,A7,,
1,2025-01-16,15:19:56,1095,9.48,6.1,A7,,
1,2025-01-16,15:20:41,1096,9.48,6.1,A7,,
1,2025-01-16,15:21:17,1097,9.42,6.1,A7,,
1,2025-01-16,15:21:46,1098,9.5,6.1,A7,,
1,2025-01-16,15:23:02,1099,9.48,6.1,A7,,
1,2025-01-16,15:23:19,1100,9.54,6.1,A7,,
1,2025-01-16,15:24:33,1101,9.42,6.1,A7,,
1,2025-01-16,15:24:47,1102,9.46,6.1,A7,,
1,2025-01-16,15:25:09,1103,9.54,6.1,A7,,
1,2025-01-16,15:25:30,1104,9.54,6.1,A7,,
1,2025-01-16,15:25:54,1105,9.54,6.1,A7,,
1,2025-01-16,15:26:18,1106,9.52,6.1,A7,,
1,2025-01-16,15:26:44,1107,9.52,6.1,A7,,
1,2025-01-16,15:27:04,1108,9.5,6.1,A7,,
1,2025-01-16,15:27:26,1109,9.46,6.1,A7,,
1,2025-01-16,15:28:15,1110,9.44,6.1,A7,,
1,2025-01-16,15:30:15,1111,9.42,6.1,A7,,
1,2025-01-16,15:30:30,1112,9.44,6.1,A7,,
1,2025-01-16,15:30:51,1113,9.46,6.1,A7,,
1,2025-01-16,15:31:12,1114,9.54,6.1,A7,,
1,2025-01-16,15:31:39,1115,9.5,6.1,A7,,
1,2025-01-16,15:32:14,1116,9.4,6.1,A7,,
1,2025-01-16,15:33:06,1117,9.44,6.1,A7,,
1,2025-01-16,15:33:31,1118,9.46,6.1,A7,,
1,2025-01-16,15:34:15,1119,9.48,6.1,A7,,
1,2025-01-16,15:34:32,1120,9.48,6.1,A7,,
1,2025-01-16,15:36:33,1121,9.44,6.1,A8,,
1,2025-01-16,15:36:46,1122,9.52,6.1,A8,,
1,2025-01-16,15:37:23,1123,9.52,6.1,A8,,
1,2025-01-16,15:37:48,1124,9.34,6.1,A8,,
1,2025-01-16,15:38:23,1125,9.36,6.1,A8,,
1,2025-01-16,15:39:11,1126,9.42,6.1,A8,,
1,2025-01-16,15:39:41,1127,9.48,6.1,A8,,
1,2025-01-16,15:40:12,1128,9.42,6.1,A8,,
1,2025-01-16,15:41:10,1129,9.42,6.1,A8,,
1,2025-01-16,15:41:30,1130,9.4,6.1,A8,,
